timestamp,source,goal_id,goal_status,selected_action,reward,success,state_vector,action_probs,model_name
1751946500,manual,manual_tracking,active,0,1.0,True,"[0.0, 0.8666069507598877, 0.09593098958333333, -0.09296874999999999, 0.029166666666666674, -0.18277018229166664, 0.5550105571746826, 2.0, 0.890625, 0.12470308788598575, 0.009092831821302147, 0.09743655844192642, 29.65, 0.7046875]",,
1751946504,manual,manual_tracking,active,4,1.0,True,"[1.0, 0.7685785889625549, 0.9932389322916667, -0.04843749999999997, 0.0031250000000000444, 0.09854492187500008, 0.5730025768280029, 0.0, 0.0015625, 0.9973903966597077, 0.762189392431711, 0.0485382017719033, 37.06, 0.890625]",,
1751946505,manual,manual_tracking,active,0,1.0,True,"[1.0, 0.7668160796165466, 0.9927213541666666, 0.0023437500000000333, -0.0031250000000000444, -0.0005175781250000844, 0.55513596534729, 4.0, -0.003125, 1.0010460251046025, 0.7588558385257322, 0.0039062500000000555, 32.52, 0.0015625]",,
1751946506,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003125, 0.0, 0.0, 0.0, 37.51, -0.003125]",,
1751946506,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -0.003125, 0.0, 0.0, 0.0, 42.84, -0.003125]",,
1751946508,manual,manual_tracking,active,0,1.0,True,"[0.0, 0.7881665825843811, 0.6333984374999999, -0.10390624999999998, 0.0031249999999999334, -0.11327148437500012, 0.5314815044403076, 0.0, -0.021875, 0.6606382978723404, 0.4883029682321284, 0.10395323185963241, 44.04, -0.003125]",,
1751946509,manual,manual_tracking,active,2,1.0,True,"[0.0, 0.7096983790397644, 0.37962239583333335, -0.0390625, -0.013541666666666674, -0.05971028645833332, 0.5581974983215332, 0.0, 0.2828125, 0.38602941176470584, 0.19322279082387467, 0.041343145046804454, 43.63, -0.021875]",,
1751946510,manual,manual_tracking,active,0,1.0,True,"[0.0, 0.5568885803222656, 0.49788411458333337, 0.06015625000000002, -0.001041666666666663, 0.11826171875000002, 0.5814526081085205, 2.0, 0.1625, 0.508421052631579, 0.23221025635333112, 0.0601652680830639, 46.84, 0.2828125]",,
1751946510,manual,manual_search,active,1,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 49.27, 0.1625]",,
1751946511,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1625, 0.0, 0.0, 0.0, 165.69, 0.1625]",,
1751946511,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 165.39, 0.1625]",,
1751946512,manual,manual_search,active,3,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.1625, 0.0, 0.0, 0.0, 46.06, 0.1625]",,
