timestamp,source,goal_id,goal_status,selected_action,reward,success,action_probs,model_name,cat_class,confidence,box_area,dx,dy,darea,elapsed,last_action_id,normalized_offset,aspect_ratio,visibility_score,velocity_mag,distance,last_valid_offset
1752355730,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.8766607642173767,0.407734375,-0.034375000000000044,-0.009375000000000022,0.05073242187499999,0.4359762668609619,0.0,-0.5171875,0.5643382352941176,0.1725787831166017,0.03563048203434811,806.51,-0.5171875
1752355731,expert_transformer,tracking,active,1,1.0,True,,,0.0,0.8801592588424683,0.4839583333333333,-0.047656249999999956,-0.016666666666666663,0.07622395833333334,0.4231112003326416,4.0,-0.421875,0.6831683168316831,0.2462583608618782,0.050486591703543165,806.27,-0.421875
1752355731,expert_transformer,tracking,active,2,1.0,True,,,0.0,0.9273256063461304,0.40974609374999993,-0.23359375,-0.03125,-0.0742122395833334,0.4459207057952881,1.0,0.0453125,0.6607142857142857,0.36275074280310576,0.23567478129630776,806.48,0.0453125
1752355732,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9247611165046692,0.22142252604166668,-0.1375,0.05104166666666671,-0.18832356770833325,0.43415045738220215,2.0,0.3203125,0.694649446494465,0.1391748124135711,0.14666799833675756,-1.0,0.3203125
1752355732,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.9614681601524353,0.21281901041666665,-0.07421875,-0.09583333333333338,-0.00860351562500003,0.4086127281188965,0.0,0.46875,0.4317507418397626,0.10870368564509893,0.12121241945172238,806.34,0.46875
1752355732,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.9534527659416199,0.14443359374999998,-0.03046874999999999,-0.003124999999999989,-0.06838541666666667,0.4471104145050049,4.0,0.5296875,0.3553921568627451,0.06476702100969305,0.030628587162363517,806.44,0.5296875
1752355733,expert_transformer,tracking,active,1,1.0,True,,,0.0,0.9216156005859375,0.07701822916666666,-0.0546875,0.03541666666666671,-0.06741536458333332,0.4454057216644287,4.0,0.6390625,0.2625,0.025619777427054943,0.06515414748139815,806.34,0.6390625
1752355733,expert_transformer,reframing,active,2,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6390625,0.0,0.0,0.0,806.31,0.6390625
1752355734,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9307202100753784,0.1666276041666667,-0.010937500000000017,-0.006250000000000033,0.08960937500000003,0.8089637756347656,2.0,0.6609375,0.5345149253731344,0.05258305982764919,0.012597277731716516,-1.0,0.6609375
1752355734,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9249586462974548,0.17745442708333334,-0.017968750000000006,-0.011458333333333348,0.010826822916666645,0.4411451816558838,0.0,0.696875,0.5177935943060498,0.0497543332671424,0.021311250065171643,806.36,0.696875
1752355735,expert_transformer,tracking,active,1,1.0,True,,,0.0,0.9139578938484192,0.14538411458333333,-0.024218749999999983,0.009375000000000022,-0.0320703125,0.4660019874572754,0.0,0.7453125,0.4461678832116789,0.03384159116197952,0.02596995334155415,806.44,0.7453125
